schema_version,team_size,topology_id,fixture_class,seed,heading_radians,valid_initial_condition,rejection_reasons,initial_formation_error_meters,maximum_formation_error_meters,final_formation_error_meters,final_formation_rms_meters,first_tube_entry_step,dwell_completed,goal_reached,final_goal_error_meters,completion_step,minimum_robot_robot_distance_meters,collision_free,saturation_rate,projection_intervention_rate,projection_infeasible_count,solver_failure_count,deadlock,numerical_failure,controller_calls,per_robot_latency_median_seconds,per_robot_latency_p95_seconds,per_robot_latency_p99_seconds,simulator_orchestration_seconds
rvt-phase6-qualification/v1,5,5,combined_perturbation,61003,0.0,True,(),0.053558208635200874,0.09320873538532881,0.0013824056934999668,0.0009077008678369803,0,True,True,0.00011925529997126751,19,0.7632168200941923,True,0.0,0.0,0,0,False,False,400,0.0004362710000000991,0.001236412200000003,0.0016301772600003004,0.008695249999999266
rvt-phase6-qualification/v1,5,5,combined_perturbation,61004,0.0,True,(),0.04393641570532947,0.06012143420544837,0.0009105301111800521,0.0006235736911706633,0,True,True,0.0005215400549678873,19,0.8589908315865964,True,0.0,0.0,0,0,False,False,400,0.0004412285000000571,0.001345674349999903,0.0018033032399998867,0.010778673999999766
rvt-phase6-qualification/v1,5,5,combined_perturbation,61005,0.0,True,(),0.04843309724669678,0.07481507620196168,0.0019477128621956986,0.00120536627731687,0,True,True,0.0002815751889051905,19,0.8395075082944792,True,0.0,0.0,0,0,False,False,400,0.00043874999999993225,0.0011576371500001126,0.00162878441000019,0.009642038000000852
rvt-phase6-qualification/v1,5,2,exact_topology,61001,0.0,True,(),4.768371586472142e-08,4.768371586472142e-08,4.768371586472142e-08,3.371747884011707e-08,0,True,True,4.4408920985006264e-17,19,0.9,True,0.0,0.0,0,0,False,False,400,0.00041768800000008266,0.0011357523999998113,0.001531082999999644,0.009320214000000604
rvt-phase6-qualification/v1,5,2,exact_topology,61002,0.0,True,(),4.768371586472142e-08,4.768371586472142e-08,4.768371586472142e-08,3.371747884011707e-08,0,True,True,4.4408920985006264e-17,19,0.9,True,0.0,0.0,0,0,False,False,400,0.00041362499999997304,0.0009583368499999408,0.0012654386600001435,0.00819375000000222
rvt-phase6-qualification/v1,5,2,exact_topology,61003,0.0,True,(),4.768371586472142e-08,4.768371586472142e-08,4.768371586472142e-08,3.371747884011707e-08,0,True,True,4.4408920985006264e-17,19,0.9,True,0.0,0.0,0,0,False,False,400,0.0004208959999999484,0.001124322249999953,0.0015033737500003447,0.014034252000000969
rvt-phase6-qualification/v1,5,2,exact_topology,61004,0.0,True,(),4.768371586472142e-08,4.768371586472142e-08,4.768371586472142e-08,3.371747884011707e-08,0,True,True,4.4408920985006264e-17,19,0.9,True,0.0,0.0,0,0,False,False,400,0.00042172949999996767,0.0013330955500000185,0.0022781116700001194,0.009775085000000017
rvt-phase6-qualification/v1,5,2,exact_topology,61005,0.0,True,(),4.768371586472142e-08,4.768371586472142e-08,4.768371586472142e-08,3.371747884011707e-08,0,True,True,4.4408920985006264e-17,19,0.9,True,0.0,0.0,0,0,False,False,400,0.00042087500000009825,0.0012326601000001041,0.001581348089999789,0.012664591999999697
rvt-phase6-qualification/v1,5,2,bounded_position,61001,0.0,True,(),0.04983260056296835,0.04983260056296835,0.0007174367528115931,0.0003797060144191823,0,True,True,0.00012599951614759915,19,0.8649266815084117,True,0.0,0.0,0,0,False,False,400,0.0004393540000000584,0.0012404958500000561,0.0016236146700000535,0.008340630000001514
rvt-phase6-qualification/v1,5,2,bounded_position,61002,0.0,True,(),0.04491893299259457,0.04491893299259457,0.0004808230786146468,0.0003181284417319539,0,True,True,0.00012976063382728322,19,0.8559461004690699,True,0.0,0.0,0,0,False,False,400,0.0004422290000000162,0.0018268253000000003,0.005232588250000021,0.013719416999999456
rvt-phase6-qualification/v1,5,2,bounded_position,61003,0.0,True,(),0.05355828772343635,0.05355828772343635,0.0007156957308887573,0.00043064557283491785,0,True,True,0.0002001606389764604,19,0.8646241198815883,True,0.0,0.0,0,0,False,False,400,0.00043879099999999394,0.0010538375000000654,0.001445675589999979,0.008370372999999987
rvt-phase6-qualification/v1,5,2,bounded_position,61004,0.0,True,(),0.043936411233389094,0.043936411233389094,0.0005735466820096796,0.00042037496502682613,0,True,True,0.0003530827034144378,19,0.8374560027164866,True,0.0,0.0,0,0,False,False,400,0.00043020850000008437,0.0007553166499998805,0.0014326519099999659,0.007711205999999304
rvt-phase6-qualification/v1,5,2,bounded_position,61005,0.0,True,(),0.04843307415448935,0.04843307415448935,0.0006438973222889703,0.00040803423142862235,0,True,True,0.0002217663771413624,19,0.8463771109857935,True,0.0,0.0,0,0,False,False,400,0.00043627099999987706,0.0011565142500001397,0.0016630554200000515,0.00923024799999883
