benchmark_tag,git_commit,action_loss,action_rmse_mps2,action_rmse_norm,epoch,grad_norm,has_nan,model,param_update_norm,rank_loss,ranking_accuracy,score_loss,score_rmse,step,target_action_std,test,topology_accuracy,topology_loss,total_loss,train_loss,val_collapse,val_collision_free,val_deadlock,val_form_ok,val_form_rms_mean,val_goal_reached,val_loss,val_success,val_time_in_tube
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03034730538725853,0.05057884231209755,20,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0020824468474731675,0.0,0.75,0.0,0.375,0.5780715597528367,0.5,0.0025957394973374903,0.125,0.6370656999419135
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03188532046973705,0.05314220078289509,21,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0019938678726450438,,,,,,,0.002869681571610272,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.03188611596822739,0.053143526613712314,22,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0018848232679172523,,,,,,,0.0028523491695523263,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.028007265105843542,0.04667877517640591,23,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0017757896579698555,,,,,,,0.002205941255670041,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02746642827987671,0.04577738046646118,24,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0016038843055462672,,,,,,,0.0021285202703438698,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.02867882430553436,0.04779804050922394,25,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0014897543186735776,0.25,0.75,0.125,0.625,0.5758155093722062,0.375,0.002312633255496621,0.375,0.6734823102858046
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.027453698962926865,0.04575616493821144,26,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0016512453116269575,,,,,,,0.0021159030264243485,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.025913369357585907,0.04318894892930984,27,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0014764561330796117,,,,,,,0.00189931548666209,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.0272207710146904,0.04536795169115067,28,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0013944710617781514,,,,,,,0.002084740356076509,,
benchmark-protocol-v2-smoke,3e93d9541e1516c24a7d89448de0f33daf2b8421,,0.027519184872508047,0.04586530812084675,29,,,gnn_only,,,nan,,nan,,0.47735760509967806,small_data,nan,,,0.0014237555377702746,,,,,,,0.0021329619223251937,,
