schema_version,team_size,topology_id,fixture_class,seed,heading_radians,valid_initial_condition,rejection_reasons,initial_formation_error_meters,maximum_formation_error_meters,final_formation_error_meters,final_formation_rms_meters,first_tube_entry_step,dwell_completed,goal_reached,final_goal_error_meters,completion_step,minimum_robot_robot_distance_meters,collision_free,saturation_rate,projection_intervention_rate,projection_infeasible_count,solver_failure_count,deadlock,numerical_failure,controller_calls,per_robot_latency_median_seconds,per_robot_latency_p95_seconds,per_robot_latency_p99_seconds,simulator_orchestration_seconds
rvt-phase6-qualification/v1,6,0,open_translation,61001,0.0,True,(),0.05662304825823898,0.09209883203460088,0.0012246434911986949,0.0007082457587289388,0,True,True,0.07390867803050422,32,0.8315136790236285,True,0.008333333333333333,0.008333333333333333,0,0,False,False,480,0.0005483749999999343,0.0014613434500001937,0.0024333724700000533,0.013879209999999587
rvt-phase6-qualification/v1,6,0,open_translation,61002,0.0,True,(),0.044371869171124984,0.08859130945240225,0.0012914528923350464,0.0009365607075267278,0,True,True,0.0744964381307842,32,0.8335091709815179,True,0.0125,0.0125,0,0,False,False,480,0.0005448959999998504,0.0016257667000000528,0.0024054037500002953,0.014682419000000113
rvt-phase6-qualification/v1,6,0,open_translation,61003,0.0,True,(),0.04641747452283993,0.07783263695398303,0.0009760622594985371,0.0007567859907315203,0,True,True,0.07582079106974482,32,0.791794285182512,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.000544854000000039,0.001768737199999957,0.0027411412499998224,0.01608854199999965
rvt-phase6-qualification/v1,6,0,open_translation,61004,0.0,True,(),0.04290830425242895,0.08154190266993905,0.0010828752969083057,0.0007621607983763496,0,True,True,0.07627344787094187,32,0.8434244833353836,True,0.014583333333333334,0.014583333333333334,0,0,False,False,480,0.000547791500000061,0.0016068271000001181,0.0024906995699999494,0.01352966599999883
rvt-phase6-qualification/v1,6,0,open_translation,61005,0.0,True,(),0.055403042917151264,0.12163024370385536,0.0013613274278179695,0.0009903770426008484,0,True,True,0.07319859244341231,32,0.8695749219271497,True,0.008333333333333333,0.008333333333333333,0,0,False,False,480,0.000549103999999967,0.0017618193500000376,0.0026416605000000063,0.01541862500000013
rvt-phase6-qualification/v1,6,0,open_translation,61001,1.0471975511965976,True,(),0.05662308828921154,0.09955318737441403,0.0016466864177321963,0.0009680050049772016,0,True,True,0.07497112957595384,32,0.8505187111561986,True,0.0125,0.0125,0,0,False,False,480,0.000544438000000036,0.0016417246500001089,0.002783997499999979,0.01967079600000088
rvt-phase6-qualification/v1,6,0,open_translation,61002,1.0471975511965976,True,(),0.044371852471769536,0.07606708604272888,0.0014444867679498305,0.0011620379595126385,0,True,True,0.07599829167017808,32,0.8185467911116496,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.0005494169999999965,0.001693595550000058,0.002509711749999929,0.015346456999999258
rvt-phase6-qualification/v1,6,0,open_translation,61003,1.0471975511965976,True,(),0.04641746127148387,0.08459075853397101,0.0014090176568203416,0.0010138359175296645,0,True,True,0.07500123258748108,32,0.8128570835785723,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.0005475624999999873,0.0015537672999997748,0.002253761749999992,0.014256711999998783
rvt-phase6-qualification/v1,6,0,open_translation,61004,1.0471975511965976,True,(),0.042908324428089055,0.0832995124629954,0.0007588618462423776,0.0005902495783954199,0,True,True,0.07704887318903858,32,0.8396320080505772,True,0.014583333333333334,0.014583333333333334,0,0,False,False,480,0.0005483334999998313,0.00156358814999995,0.0019580681400002647,0.015006669999997557
rvt-phase6-qualification/v1,6,0,open_translation,61005,1.0471975511965976,True,(),0.05540300343471015,0.1129317401477426,0.0015424359685760824,0.0011125773916035326,0,True,True,0.07324273282438969,32,0.7734733498613847,True,0.00625,0.00625,0,0,False,False,480,0.0005453124999998948,0.0015873684500001149,0.00207162543000003,0.014004082000001583
rvt-phase6-qualification/v1,6,5,open_translation,61001,0.0,True,(),0.056623064701383494,0.10313749299322005,0.0018993976783947513,0.0011947378210253607,0,True,True,0.07436010814883616,32,0.8313362351737961,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.0005446044999999344,0.0014737208499999042,0.0019279474300000002,0.018614324000000293
rvt-phase6-qualification/v1,6,5,open_translation,61002,0.0,True,(),0.04437183247014674,0.09652157304167457,0.0015443104090168635,0.0009938824954202083,0,True,True,0.07475285293580675,32,0.7961081467365685,True,0.0125,0.0125,0,0,False,False,480,0.0005495830000001867,0.0014448271000000892,0.00198634543000019,0.013822544000003267
rvt-phase6-qualification/v1,6,5,open_translation,61003,0.0,True,(),0.04641747963362099,0.0843988253217229,0.0016816200910278452,0.001251931521465794,0,True,True,0.07478086899317402,32,0.8377045338374323,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.000545875000000251,0.0014771646000002908,0.0019525792499998037,0.014098417999999668
rvt-phase6-qualification/v1,6,5,open_translation,61004,0.0,True,(),0.042908339969773904,0.07903035220962132,0.0017214184452874143,0.0010559193297220166,0,True,True,0.07561170537339826,32,0.8438036478532155,True,0.0125,0.0125,0,0,False,False,480,0.000546354499999957,0.0015882496500002389,0.0025669437499998373,0.013314918000000286
rvt-phase6-qualification/v1,6,5,open_translation,61005,0.0,True,(),0.0554030267087304,0.13006314967200633,0.0021856735396719638,0.0015372394322701465,0,True,True,0.07141474871269506,31,0.7694211054395991,True,0.008333333333333333,0.008333333333333333,0,0,False,False,480,0.0005457915000000035,0.0016129270500000008,0.0023792317900000804,0.02053579699999908
rvt-phase6-qualification/v1,6,5,open_translation,61001,1.0471975511965976,True,(),0.056623101915449024,0.11221232758776735,0.0010268460280736544,0.0006414169578845356,0,True,True,0.07538186278233354,32,0.8709020892155412,True,0.008333333333333333,0.008333333333333333,0,0,False,False,480,0.0005414580000000502,0.001438633349999851,0.002033115679999866,0.014537831999998474
rvt-phase6-qualification/v1,6,5,open_translation,61002,1.0471975511965976,True,(),0.0443718466289675,0.08781870301582469,0.0015459450203279194,0.000897934843669708,0,True,True,0.07576307753207051,32,0.7624489041907753,True,0.010416666666666666,0.010416666666666666,0,0,False,False,480,0.0005464580000000829,0.001717243749999992,0.002169642000000266,0.016330920000002802
rvt-phase6-qualification/v1,6,5,open_translation,61003,1.0471975511965976,True,(),0.046417440487428796,0.09319130376476885,0.0011032557783375039,0.0008214278649907075,0,True,True,0.07539983889756875,32,0.8051353152257956,True,0.008333333333333333,0.008333333333333333,0,0,False,False,480,0.0005499170000000664,0.0017802184000001535,0.002437853749999816,0.015183127000001573
rvt-phase6-qualification/v1,6,5,open_translation,61004,1.0471975511965976,True,(),0.042908324771479545,0.08042150036459461,0.001625316132495152,0.001012138803595514,0,True,True,0.07662508618537256,32,0.8172272800658389,True,0.014583333333333334,0.014583333333333334,0,0,False,False,480,0.0005498959999998831,0.0015910982499998338,0.0023753275000001246,0.015728326000000514
rvt-phase6-qualification/v1,6,5,open_translation,61005,1.0471975511965976,True,(),0.055402988593592,0.12144396864008829,0.002042743196333733,0.001336164724338197,0,True,True,0.0726719969216285,32,0.7945451333735187,True,0.00625,0.00625,0,0,False,False,480,0.0005527499999997687,0.001705893750000298,0.0023138707500000052,0.01662054299999971
