evaluation_schema_version,git_commit,method,model_seed,final_test_seed,episode_seed,episode_index,episode_signature,scenario,team_size,goal_reached,collision_free,collision_free_terminal,success,success_terminal,robot_robot_collision_steps,robot_obstacle_collision_steps,min_rr_clearance,min_ro_clearance,deadlock,deadlock_terminal,irreversible_collapse,irreversible_collapse_terminal,form_rms_mean,form_rms_max,form_ok_terminal,time_in_formation_tube,stall_rate,completion_time,topology_switches,safety_filter_activations,safety_filter_activation_rate,inference_latency_mean_ms,inference_latency_median_ms,inference_latency_p95_ms,inference_latency_p99_ms,timed_control_steps,steps,completion_censored
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000405,5,17b8deb48d08e0d321c583e61aa49969,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4033162593841553,1.0179407596588135,0.0,0.0,0.0,0.0,0.48834929286792716,0.9241147041320801,0.0,0.6989247311827957,0.0,13.95,0.0,0.0,0.0,0.4313301612896684,0.4235000000036848,0.4877751999970314,0.5325130000002782,93.0,93.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000406,6,60e1dd33138a9e28a44f6ddeb95649ad,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4005887508392334,0.5514400005340576,0.0,0.0,0.0,0.0,0.5766572556147973,0.9861495494842529,0.0,0.475,0.0,nan,0.0,0.0,0.0,0.4301937416663293,0.42425000000179125,0.4935461500011229,0.5234102099955606,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000407,7,266c5f48ab2fe4267faf99218ed0a78a,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40046536922454834,0.5567124485969543,0.0,0.0,0.0,0.0,0.5320432440688213,0.8756520748138428,0.0,0.6166666666666667,0.0,nan,0.0,0.0,0.0,0.43157362500014784,0.42614550000052986,0.48443930000239277,0.5235179999962725,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000408,8,ff35cc941eceb53f04f967a717a5dc3f,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4013921618461609,0.5500580072402954,0.0,0.0,0.0,0.0,0.6922509394586086,1.0757261514663696,0.0,0.2916666666666667,0.0,nan,0.0,0.0,0.0,0.4284079749999374,0.42195849999870916,0.4888014499954352,0.5261192299990826,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000409,9,a015dfb474e9aca281f4849d5c5c1054,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40120577812194824,0.7095012068748474,0.0,0.0,0.0,0.0,0.6800594216833512,0.9445536732673645,0.0,0.3,0.0,nan,0.0,0.0,0.0,0.4338718583335677,0.42624999999674174,0.49932355000450457,0.5410307500042678,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000410,10,a099161f9dd311fa4096e19eab5ebe91,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40048903226852417,1.0690431594848633,1.0,1.0,1.0,1.0,0.5749073788523674,0.9345230460166931,0.0,0.5083333333333333,0.058333333333333334,nan,0.0,0.0,0.0,0.43817574999967707,0.4252709999938986,0.501811049996803,0.6215902100021253,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000411,11,4e040629bb644321b78208dadbd79ce5,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.400389701128006,1.09827721118927,0.0,0.0,0.0,0.0,0.4806867620597283,0.9408948421478271,0.0,0.675,0.0,nan,0.0,0.0,0.0,0.43371800000044186,0.4276250000003756,0.4980580500046017,0.5714349399993068,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000412,12,6801432fcfd74e954fdf32b0a5aef517,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000946283340454,1.6420482397079468,0.0,0.0,0.0,0.0,0.6177306173901472,0.9604331254959106,0.0,0.24107142857142858,0.0,16.8,0.0,0.0,0.0,0.4282478035713133,0.4224789999973666,0.4949312499970659,0.5222763700006539,112.0,112.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000413,13,8289d8ae91cf9e5bb01568067b5196f8,open_field,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.400424063205719,1.7138229608535767,0.0,0.0,0.0,0.0,0.574521133005619,0.8833503723144531,1.0,0.35,0.0,15.0,0.0,0.0,0.0,0.42846167000028856,0.41966649999736205,0.4958746999975005,0.5508185100063665,100.0,100.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000414,14,9b47bcb199997ad100078ae6b943dd69,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40083783864974976,0.6385394930839539,0.0,0.0,0.0,0.0,0.4911920756402642,0.8586196303367615,0.0,0.5050505050505051,0.0,14.85,0.0,0.0,0.0,0.42800625252509106,0.4235829999998941,0.4695371999986264,0.5485961599974587,99.0,99.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000415,15,8d7d9e90022c95a6e102d9502dbd4463,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40195029973983765,1.4051098823547363,0.0,0.0,0.0,0.0,0.5556444277830213,0.9436744451522827,0.0,0.4485981308411215,0.0,16.05,0.0,0.0,0.0,0.4272632897197904,0.42291700000163246,0.49232929999547526,0.5094144599959805,107.0,107.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000416,16,28662af30e0397dea0bb832a7d65d6b7,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40021419525146484,1.7967532873153687,0.0,0.0,0.0,0.0,0.5834855950222566,0.8814824223518372,0.0,0.3076923076923077,0.0,15.6,0.0,0.0,0.0,0.4252720384609887,0.42133350000028713,0.48111869999871715,0.499016239997232,104.0,104.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000417,17,46d6f3d08b9a69dc252b9eef8ac4d19b,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4007776379585266,0.5858412384986877,0.0,0.0,0.0,0.0,0.6013951586752102,0.8926193118095398,0.0,0.4482758620689655,0.0,17.4,0.0,0.0,0.0,0.4262241206897072,0.42272949999855314,0.48140675000141187,0.5431793999981948,116.0,116.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000418,18,72175b304300fa10213f93b8eabcba9d,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40198957920074463,0.550046443939209,0.0,0.0,0.0,0.0,0.41612308075030646,0.8846232891082764,1.0,0.8916666666666667,0.0,nan,0.0,0.0,0.0,0.4252357499998638,0.422603999997051,0.48289404999977137,0.49851804000212496,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000419,19,3b6095e780b078d042329a0e24e15e3c,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4020802676677704,1.3514697551727295,0.0,0.0,0.0,0.0,0.5466151261570478,0.8649875521659851,0.0,0.35353535353535354,0.0,14.85,0.0,0.0,0.0,0.4230908484847524,0.4187080000050969,0.4841538000043499,0.5002433400019868,99.0,99.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000420,20,b1f68c18b15f5b21b58a4dd915212b12,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4058607220649719,0.5530683994293213,1.0,1.0,1.0,1.0,0.5239105687787136,0.9090448021888733,0.0,0.65,0.16666666666666666,nan,0.0,0.0,0.0,0.4276104666669056,0.4215625000014711,0.48596214999889753,0.5212281900021055,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000421,21,9113f5c6b08cf0e9b6fe6c2072d15b80,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4005762040615082,0.5510603785514832,0.0,0.0,0.0,0.0,0.5011855319851921,0.9370980858802795,0.0,0.6,0.0,15.75,0.0,0.0,0.0,0.42362817142865034,0.4177080000005162,0.49067540000322646,0.531573680002566,105.0,105.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000422,22,fe52e4896581b5706e90ce2bd7f0aca4,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4052591621875763,0.5519619584083557,0.0,0.0,0.0,0.0,0.5406617015027083,0.8978757262229919,0.0,0.4807692307692308,0.0,15.6,0.0,0.0,0.0,0.4266867307686986,0.41893749999744045,0.5078187499968578,0.5225302100021878,104.0,104.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000423,23,b7879310dfc1e8da931760547c80b98e,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40160372853279114,0.5550702810287476,1.0,1.0,1.0,1.0,0.581799657891194,1.0300019979476929,0.0,0.525,0.18333333333333332,nan,0.0,0.0,0.0,0.4251819666669358,0.42006250000170553,0.48562325000034434,0.5084559799981037,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000424,24,a20d3b4ec5c708260fd4db3728aa09d6,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40413129329681396,0.9753311276435852,1.0,1.0,1.0,1.0,0.4733591556549072,0.8930137157440186,1.0,0.7583333333333333,0.23333333333333334,nan,0.0,0.0,0.0,0.42988436666681434,0.4255625000020302,0.48527290000421885,0.6106789599996177,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000425,25,ab77a6a4020b32f10c3e00560beb4eb4,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40805360674858093,2.3979811668395996,0.0,0.0,0.0,0.0,0.5233977592580921,0.8855962157249451,0.0,0.5054945054945055,0.0,13.65,0.0,0.0,0.0,0.4267083736264512,0.42074999999641705,0.4789999999985639,0.5464664000029984,91.0,91.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000426,26,22a99c05def940b35c91f654a2d68a01,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4022458493709564,2.3767054080963135,0.0,0.0,0.0,0.0,0.6100736056577485,0.900514543056488,0.0,0.3113207547169811,0.0,15.899999999999999,0.0,0.0,0.0,0.42933688679276427,0.42372850000305107,0.4872920000007497,0.5351006499974886,106.0,106.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000427,27,cf5949e950be793b5ce574055971c149,open_field,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.4079902172088623,2.011385679244995,0.0,0.0,0.0,0.0,0.5732505155934228,0.8896563053131104,1.0,0.3939393939393939,0.0,14.85,0.0,0.0,0.0,0.4243075757578149,0.4173329999943576,0.4849795000012591,0.49887666000500985,99.0,99.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000428,28,962852f67956010221222b176a711ea9,open_field,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.400613933801651,1.787692904472351,0.0,0.0,0.0,0.0,0.4094260240594546,0.8712487816810608,1.0,0.875,0.0,nan,0.0,0.0,0.0,0.4236082916670251,0.41933350000178393,0.46477020000068586,0.5009654799965801,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000429,29,895b15aa3428b9c110423c2c175d55d7,open_field,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4003337621688843,1.7253237962722778,0.0,0.0,0.0,0.0,0.5690347495460019,0.9075413942337036,0.0,0.422680412371134,0.0,14.549999999999999,0.0,0.0,0.0,0.42736890721674115,0.42249999999910415,0.47879100000187685,0.5185610400005201,97.0,97.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000800,0,6824b8fcf731971179ae8b1f3745f973,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40002503991127014,0.5506088137626648,0.0,0.0,0.0,0.0,0.6159256741404533,1.3828539848327637,0.0,0.475,0.0,nan,0.0,0.0,0.0,1.0228304999998272,1.0091459999976848,1.1876996499974979,1.2387514599983263,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000801,1,35f2108c56109b5c0b0ec12106ca4450,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000784754753113,0.559999942779541,0.0,0.0,0.0,0.0,0.6230343629916509,1.3793648481369019,0.0,0.5416666666666666,0.0,nan,0.0,0.0,0.0,1.0004635250001688,0.9799790000002417,1.1583285500041285,1.2248297699972,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000802,2,edb1566ab8e7bb9e336b1c919a5f9a1d,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40006130933761597,1.2872973680496216,0.0,0.0,0.0,0.0,0.8089438136851433,1.3645429611206055,0.0,0.2079207920792079,0.0,15.149999999999999,0.0,0.0,0.0,1.0099958811878478,0.9955409999946596,1.1337910000008833,1.1866249999954448,101.0,101.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000803,3,e82df9f1e8113bd0903d3b567da2cb10,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4001239538192749,0.5501075387001038,0.0,0.0,0.0,0.0,0.9668350870410601,1.4053689241409302,0.0,0.15,0.0,nan,0.0,0.0,0.0,0.99678819999968,0.9871044999982814,1.1300086500000361,1.1882770200014647,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000804,4,2560751cd17f87e1f2d0e971019c7487,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4024031460285187,0.5501264929771423,1.0,1.0,1.0,1.0,0.7281765073537827,1.4210176467895508,0.0,0.09166666666666666,0.225,nan,0.0,0.0,0.0,1.005626766666386,0.9918754999986845,1.1358336499998956,1.1801375000013792,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000805,5,cde3152089380e9fbb3171f9d86e0516,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40149733424186707,0.5508413314819336,0.0,0.0,0.0,0.0,0.7240655316874899,1.3940492868423462,0.0,0.3620689655172414,0.0,17.4,0.0,0.0,0.0,1.0091261034476222,0.9961040000021626,1.1332187499988322,1.1895267999946666,116.0,116.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000806,6,6e248afafe4030f081c9bef3b738bff2,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4020153880119324,0.550036609172821,0.0,0.0,0.0,0.0,0.7231925779634768,1.4056010246276855,0.0,0.45045045045045046,0.0,16.65,0.0,0.0,0.0,1.001953414414542,0.9934579999963944,1.119312499998415,1.1385494000009544,111.0,111.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000807,7,fdf6829bd2fecd96268fb3ffdca7d51f,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4012584388256073,0.5504860281944275,0.0,0.0,0.0,0.0,0.6841181295613448,1.4102208614349365,0.0,0.25833333333333336,0.0,nan,0.0,0.0,0.0,1.0044437333328087,0.9965830000027154,1.121018100004889,1.1789367300003306,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000808,8,7949c6e49fce60209c600cdb0ade942b,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4007071256637573,0.9012609720230103,0.0,0.0,0.0,0.0,0.7036660516515691,1.4106059074401855,0.0,0.23404255319148937,0.0,14.1,0.0,0.0,0.0,1.003388680851322,0.9893954999995458,1.152764150000607,1.187347629997646,94.0,94.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000809,9,20ac46aa154658a51686dad07ca87857,open_field,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39507395029067993,0.5501833558082581,0.0,0.0,0.0,0.0,0.5874660929044088,1.3668309450149536,0.0,0.5833333333333334,0.0,nan,0.0,0.0,0.0,1.0121169666666912,1.000103999999169,1.1663753000011212,1.2695337500010597,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000810,10,af5ccd2e9ca6d92d6f1b3a9cc1e1ea48,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4011618196964264,1.2586021423339844,0.0,0.0,0.0,0.0,0.7530567675828934,1.374617099761963,0.0,0.175,0.0,nan,0.0,0.0,0.0,1.0094228749992478,0.9954169999986107,1.1661440499956655,1.2308120000005118,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000811,11,d340fcb1b5d6fc7f8fe383c81ce35026,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40236759185791016,0.5600000023841858,0.0,0.0,0.0,0.0,0.7357525076341191,1.4300386905670166,0.0,0.26605504587155965,0.0,16.349999999999998,0.0,0.0,0.0,0.9948268990826464,0.9876670000039667,1.1118836000008514,1.1709352800002648,109.0,109.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000812,12,9d47d06cb84a80fd463c23047a99b9e8,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40095895528793335,0.5503301620483398,0.0,0.0,0.0,0.0,0.7861243159111057,1.4028167724609375,0.0,0.29464285714285715,0.0,16.8,0.0,0.0,0.0,0.9971317053573284,0.9783540000043445,1.1206393999998454,1.2204773800002044,112.0,112.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000813,13,80ad18d8a66635759d09df0b7ea67336,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40004488825798035,0.5500183701515198,0.0,0.0,0.0,0.0,0.8348027005791664,1.528826117515564,0.0,0.36666666666666664,0.0,nan,0.0,0.0,0.0,1.0083281166661944,0.9964160000031086,1.1442455499945936,1.210168750004712,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000814,14,f146ea0bbdaf6eaeea35d47ded024e50,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4003428816795349,0.5500129461288452,0.0,0.0,0.0,0.0,0.7765163759390513,1.4240802526474,0.0,0.2,0.0,nan,0.0,0.0,0.0,1.0133062250002804,0.9944374999975025,1.137681249998579,1.2189906899991598,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000815,15,b15e1d4656032b7c98dcbbe3a9845b89,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4007530212402344,1.2542426586151123,0.0,0.0,0.0,0.0,0.8683987279733022,1.3623747825622559,0.0,0.075,0.0,nan,0.0,0.0,0.0,1.0159448250002256,1.0143334999987985,1.1348145999996007,1.185789000003723,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000816,16,0e02833d827dbe9238ac8eaf7aaf1693,open_field,8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40009570121765137,0.6130722761154175,0.0,0.0,0.0,0.0,0.716193437576294,1.3723833560943604,0.0,0.17647058823529413,0.0,15.299999999999999,0.0,0.0,0.0,1.0155776372547964,1.0008540000008281,1.1494628500003046,1.2098963400039509,102.0,102.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000817,17,71cfeecf3a9e8d0d94ac9bda1790bb95,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000244736671448,0.5501266717910767,0.0,0.0,0.0,0.0,0.7209820953508218,1.4006534814834595,0.0,0.275,0.0,nan,0.0,0.0,0.0,1.0080253166667792,1.006499999999022,1.137206850006578,1.177510000000197,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000818,18,cdb34ae03e094397f83fe601935fdbc5,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000832140445709,0.5502594709396362,0.0,0.0,0.0,0.0,0.5839780526856582,1.4213203191757202,0.0,0.6583333333333333,0.03333333333333333,nan,0.0,0.0,0.0,1.0088902500000312,0.9996665000002736,1.1324395999988468,1.1633587500034537,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000819,19,dfd93c099689cf7b394dbf6c740fab5a,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40070104598999023,1.6538307666778564,0.0,0.0,0.0,0.0,0.7618168716629347,1.4233601093292236,0.0,0.20833333333333334,0.0,nan,0.0,0.0,0.0,1.0273201500001623,1.015979000001721,1.187816350003601,1.2239927699980768,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000820,20,237d84ab9991a8ce69874260767699e1,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40143144130706787,0.5505831837654114,0.0,0.0,0.0,0.0,0.8399642517169317,1.7557440996170044,0.0,0.31666666666666665,0.0,nan,0.0,0.0,0.0,1.0151232666664474,0.9995834999969588,1.1513461499966127,1.1973830000046348,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000821,21,58ba9338b4fded27f8075a3f19b382bc,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4004001319408417,1.2747019529342651,0.0,0.0,0.0,0.0,0.6654746410747369,1.3800954818725586,0.0,0.55,0.0,nan,0.0,0.0,0.0,1.0260347083334527,1.0069580000049427,1.2020119000009544,1.2768027299991758,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000822,22,eb254dd85d25dbba80f0b936fa4aa639,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40018799901008606,1.4076422452926636,0.0,0.0,0.0,0.0,0.7564439497888088,1.4192463159561157,0.0,0.15,0.03333333333333333,nan,0.0,0.0,0.0,1.0211309083334896,1.0193745000002252,1.142012499994749,1.2071359600005138,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000823,23,f07fa1773f863004bc433b608bc48102,open_field,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.39641764760017395,0.5501075387001038,0.0,0.0,0.0,0.0,0.8105126837889354,1.4062031507492065,0.0,0.375,0.0,nan,0.0,0.0,0.0,1.014021524999779,1.0006254999979092,1.1423170000043115,1.2549144400032475,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000824,24,463b21ad76eb7a9bdcb3708067396070,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4000760316848755,0.5507391691207886,0.0,0.0,0.0,0.0,0.6845468352238337,1.4139686822891235,0.0,0.425,0.0,nan,0.0,0.0,0.0,1.0103267249996033,0.9941874999981337,1.1222999999962013,1.1726477699981075,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000825,25,3bf05767ffe64f342a97d7d849f354be,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40005284547805786,0.5501021146774292,0.0,0.0,0.0,0.0,0.7173959503571192,1.3686909675598145,0.0,0.375,0.0,nan,0.0,0.0,0.0,1.0120593333327932,0.9977499999997974,1.1220065499990994,1.1793137699967815,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000826,26,21a5a5a76ae8b09348d093396fda28ba,open_field,8,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.3937264084815979,0.5500321388244629,0.0,0.0,0.0,0.0,0.8039485801011323,1.4038426876068115,0.0,0.325,0.0,nan,0.0,0.0,0.0,1.0162434000000313,1.0002494999987732,1.1806726000006762,1.2636157699997599,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000827,27,b44ce2bd59bdf2d45b6eeda76cdfc6f4,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40266820788383484,1.3441261053085327,1.0,1.0,1.0,1.0,0.7935785946746667,1.3782618045806885,0.0,0.225,0.23333333333333334,nan,0.0,0.0,0.0,1.002811399999537,0.9818545000008783,1.1497839999968562,1.1763841699985988,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000828,28,78929d1db6f254964a85ea6adc3ef974,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40001529455184937,0.5507298111915588,0.0,0.0,0.0,0.0,0.7240238686402639,1.4570152759552002,0.0,0.31666666666666665,0.0,nan,0.0,0.0,0.0,1.0069021000001992,0.9957500000012942,1.1382506000046533,1.2022792299989504,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30000829,29,01f5c1670295daaa594a5c5bbf6e8d4d,open_field,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4002865254878998,0.5501205325126648,0.0,0.0,0.0,0.0,0.8454124567409357,1.4166500568389893,0.0,0.3,0.0,nan,0.0,0.0,0.0,1.0127229583334934,0.9985414999995612,1.1361944000025659,1.1660670199999856,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30010400,0,31579f3494bdeac66e4eab6c52b74603,narrow_passage,4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40322259068489075,0.5539541244506836,0.0,0.0,0.0,0.0,0.5775744012504254,0.9502969980239868,0.0,0.4339622641509434,0.0,15.899999999999999,0.0,0.0,0.0,0.5546933679247339,0.5493750000020725,0.6233747500008491,0.658737200000914,106.0,106.0,0.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30010401,1,9e782a1e714588d2665b89fd51618725,narrow_passage,4,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.4010850191116333,0.5385342836380005,0.0,0.0,1.0,0.0,0.6906219938149055,1.0861083269119263,0.0,0.39166666666666666,0.09166666666666666,nan,0.0,0.0,0.0,0.5552576249999793,0.550479500002865,0.6172205000012809,0.6393959600003285,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30010402,2,f8f4b9889382b01a5e46e272d42ae713,narrow_passage,4,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.38864949345588684,0.5500962734222412,0.0,0.0,0.0,0.0,0.6442448620994886,0.9960376024246216,0.0,0.39166666666666666,0.0,nan,0.0,0.0,0.0,0.559212166666434,0.5525835000028678,0.6372253499943525,0.7228932099972953,120.0,120.0,1.0
2,fafafc5008dd932c27fec409716eb7547c4f3fee,gnn_only,0,0,30010403,3,e992e8070e9906848eb7ef3e2336ff29,narrow_passage,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.40086114406585693,0.5500071048736572,1.0,1.0,1.0,1.0,0.4530232929935058,0.8964649438858032,1.0,0.8583333333333333,0.2833333333333333,nan,0.0,0.0,0.0,0.5702840499999695,0.5592085000003522,0.6476145999997129,0.6978415000003224,120.0,120.0,1.0
